zip code,graduate_or_professional,highSchool_or_higher,bachelors_or_higher
04543,23.7,94.7,41.8
34104,12.1,87.4,27.1
72840,1.7,73.1,6.8
54893,6.1,90.1,19.5
17723,6.9,86.2,6.9
61753,6.4,96.1,28.7
04927,2.3,84.3,9.7
72532,7.6,82.6,12.6
60612,13.1,82.8,32.3
15076,0,89.8,12.8
07039,32.5,96.4,69
43505,0,91.7,12.5
34684,10.3,95,32
30310,6.6,78.7,18.4
95621,6,91,19.2
51039,9.4,96.7,28.3
95843,5.3,91.7,22.9
50440,6.1,95.3,11.7
98335,20.8,97.2,45.9
60563,24.1,95.7,59.2
11559,35.9,92.7,62.6
35989,9.6,77.7,19.8
54545,18.4,96.1,40.8
46235,3.7,82.7,15.3
37334,6.4,84.4,19.4
18302,8.3,89.6,22
91701,11.5,93.8,31.9
02532,14.5,95,35
83703,17.8,93.3,46
58632,1.4,91.3,22.5
99640,8.9,83.3,11.1
22025,24.9,96.1,52.4
62239,3.2,86.9,7.4
47997,8.5,81.7,14.6
53573,4.6,86.9,14.9
75441,13.2,100,62.6
28525,0,72.1,9.4
19549,0,79.8,4.5
19064,18.6,95,45.1
57349,4.4,89,23.5
81328,16.4,96.2,39.8
24549,2.7,84.8,15
32066,8.3,71.4,15.4
43040,8.6,91.8,29.5
76823,5.1,87.2,14.6
72013,1.9,77.8,8.4
62896,5.6,86.8,11.7
36756,10.7,83.5,19.6
66014,0,86.1,8.7
48461,4.8,90.9,16.5
85118,12,95.4,36.2
96015,24.9,73.9,34.8
44085,7.1,85.6,14.1
75233,7.2,67.6,16
12166,6.6,85.8,17.5
86444,0,87.8,5.4
67876,12.1,97.9,38.2
73487,0,89.4,3
92867,11.9,83.7,38.1
56096,6.7,91.8,20.3
29061,7.2,87.9,22.1
16827,28.2,96.8,64.5
54214,4,96.6,16
55934,8.9,94.9,28.2
28702,3.8,89.8,22.7
24479,14.9,96.1,30.3
12060,25.3,97.7,41.4
48038,9,92.3,26.6
67423,1.3,97.8,19.3
76367,3.1,77.9,10.5
61265,9.7,88.3,26.1
44438,2.9,91,13.9
49453,17.1,91.9,48.9
59442,6.1,95.5,26.3
94401,13.9,80.4,37.8
38391,8,90.5,14.4
28670,5.5,81.1,13.8
67877,4.3,68,17
60957,4.4,89.3,17.9
33936,4.9,78.3,13.9
74429,5.7,89.9,20.6
74352,2.8,82.6,10.9
62206,2,82.5,7.1
50467,1.4,100,13.9
66756,11.8,89.2,20
33129,30.1,93.2,64.9
54942,8.1,98.8,38.3
27520,6.1,92.7,23.9
26296,0,100,0
36278,7.5,79.5,16.6
17213,2.6,82.2,9.9
00676,4.5,66,18.9
23426,0,70.9,0
42326,0,86.3,0
32346,4.9,86.5,16.9
35221,5,87,14.2
80735,12.4,91.3,30.3
50625,1.6,90.6,10.9
68801,4.4,77.5,15.6
50275,0,97.3,19.2
62205,5.4,81.8,13.4
12542,12.8,93.4,30.7
21550,9.9,89.2,19.6
49765,3,88.2,9.7
78703,41.5,98,83.9
49103,22.2,92.8,47
04642,16.9,100,33.8
02828,13.3,90.6,32.3
73533,5.2,86.6,19.2
62553,0.3,93,4.4
33971,4.4,79.4,14.2
46259,13.1,95.6,40.7
96763,6.7,87.7,24
74354,6.1,86.1,16.3
38850,3.2,72.6,7.2
57775,0,92.1,20.8
14075,15,95,35
11798,8.6,82.8,21.6
80749,6.2,92.9,25.3
59736,1.3,97.5,30.4
96046,0,54,0
39501,3.4,77.8,12.8
42731,0,50.9,0
38481,3.6,80.9,7
16364,3.7,87.5,13.3
63535,6.8,80.8,6.8
54210,21.8,97.8,45.3
38018,15.7,96.2,43.7
64640,8.4,91.9,22.9
76884,11.8,100,28
34609,6.1,89.5,19.1
21014,18,95.6,41.2
33955,10.4,85.4,27.1
18702,7.5,84.2,19
33326,19.9,95.1,50.8
40211,3.3,83.5,9.9
67022,6.9,92,20.5
76433,11.2,96.3,32
14226,29.4,95.4,55.9
42712,0.6,74.1,4.5
55447,21.6,97.5,56.6
68972,2.3,88.5,19.5
84309,6.6,91.3,19.5
96027,7.8,89.3,26.7
49440,10.8,81.2,23.1
97221,37.5,96.6,72.5
32796,7.4,91.4,20.6
95930,0,71.2,0
66013,11.8,98.3,45
10923,13.1,85.7,28.4
53049,9.4,92.5,25.4
48356,9.5,94.9,28.9
21210,54.8,98.7,82.6
74528,0,87.8,8.6
47226,0,89.8,11
24416,8.8,81.4,17.7
33514,1.4,68.8,5.1
22206,40.1,95.8,76
82441,7.2,100,14.3
60141,0,78.3,3.5
38857,7.2,85.1,16.9
11792,24.4,95.9,48
28669,1.4,81.8,13.2
75433,7.4,84.5,20.6
01340,13.7,91,27.3
07444,16.2,94.8,44.9
25154,7.1,73.6,9.4
99151,6,84.6,21.4
49880,4.7,90.3,15.8
24538,8.4,85.9,17.4
04786,3.3,87.2,14.3
46376,0.5,94.8,14
98817,0,71.3,0
70395,6.9,90.4,15.3
73766,7.7,88.1,28.7
78015,21.1,98.1,57.4
29204,13.7,83.5,33.1
43778,1.3,81.6,12.8
63965,5.8,85.3,16.6
59845,4.7,84.1,15.4
71945,0.7,83.8,5.3
97442,3.4,91.9,15.6
45113,4.6,90.7,15
98122,25.9,95,65.3
68723,5.7,93.4,12.6
91917,9.5,75.4,18.2
55726,6,91.7,17.3
25932,13.5,100,13.5
31637,1.7,77.3,9
57631,13.3,97.8,34.1
56232,6.7,93.8,20.2
24122,5.5,87,16.8
57062,5.5,89.1,14.8
43549,5.8,88.7,18.1
72951,4.5,85.6,18.1
01541,33.6,98.9,61.3
16673,4.3,92.8,16.4
69169,4.2,94.2,16.9
47143,5.5,92.9,21.9
16731,7.5,88.8,16.5
12422,18.5,96,33.9
60093,42.6,98.6,84.2
34292,15.8,95.1,40.6
31906,8.5,84.5,23.5
97735,0,79.4,13.2
47923,6.9,94.6,20.8
33920,6.7,87.7,18.4
17307,7.9,88.7,20.2
81523,17.9,89,33
95488,12.6,100,52.6
29505,12,88.7,28.5
42274,5.3,86.3,28.6
47580,0,93.9,7
24602,7.8,58.5,12.6
13160,9.9,90.5,23.5
94608,20.7,92.5,52.4
91301,23.1,96,56
23976,0,80,27.5
18037,7.9,91.2,22.3
32310,7.7,86.1,22.3
50469,2.7,96.5,15.8
56378,5,88.8,17.6
14472,26.1,96.7,53.4
44274,4.4,99.6,17.9
10022,40.4,97.6,82.2
37919,26.2,93.8,57.3
60974,0,86.6,1.3
13152,27.8,98.5,55.1
33483,23.1,95,59.1
30327,42.5,99,82.5
08068,6.5,87.7,19.6
05906,5.9,85.4,15.1
71952,0,86.7,21
44676,3.6,88.3,12.5
12066,5.7,94,16.2
47135,0,99,8.5
69163,3.8,92.5,20.2
10460,3,62.4,12.7
65721,9.2,91.4,29.8
56571,7.5,90.1,22.9
23231,7.4,85.3,22.7
74562,8.4,87.6,17.2
77082,12.5,88.6,36.6
54530,1.4,87.8,8.5
16433,7.4,90.5,21.7
07463,16.5,96,51.5
67214,3.6,73.4,10.6
66032,10.4,90.5,21.5
01803,24.1,95.2,53.6
06096,9.3,91.1,23.8
29058,4.7,83.5,10.5
63945,7,71.4,16
97489,13.1,100,26.6
29452,0,73.1,13.3
83858,8.4,94,24.7
14735,9.5,82.8,16.2
08001,2.9,96,24.2
28515,1.3,84.6,7.3
80205,15.3,85.1,46.1
49615,12.6,93.8,33.1
85920,11.5,99.3,37.4
66541,0.7,87.6,6.2
07028,35,97.2,70.3
84002,3.1,78.1,11.2
36028,4.5,82.2,15.4
24540,5.2,82,15.5
11203,7.5,86.3,22.5
75684,1.9,78.7,9.2
20708,15.5,88.7,40.3
53717,32.9,98.6,74.5
30346,36.4,97.5,85.8
43938,6.6,94.3,16.8
37403,14.5,92.3,44.1
15841,0,93.4,25.3
71826,3.1,76.7,13.9
65276,5.6,90.9,13.2
98087,8.7,89.5,30.6
19102,48.7,98.4,85.4
61520,6.1,85.9,17.7
56475,3.1,91.9,15.1
12808,19.1,88,27.8
04435,3.9,88.6,17.5
42204,16.4,80.7,22.8
62567,5.5,93.1,18.4
02744,3.4,62,14.7
12455,11.3,79.8,24.7
54490,3,86.9,14.3
16750,4.4,93.9,13.3
65260,8.2,90.6,10
63631,5.7,83.4,8.9
25142,3.8,84,3.8
34602,6,85.3,19.8
85012,25.5,94.9,52.7
55367,4.5,94.1,17.5
56288,11.1,96.1,32.4
03079,11.6,92.6,33.6
95323,3.4,78.5,11.3
15935,7.8,94,14.2
53403,7,79.4,20.6
08318,7.8,88.2,26.7
28787,13.1,88.6,33.7
32509,9.3,96.5,21.2
68405,5.6,89.5,20.8
02815,37.4,100,100
10304,13.3,83.6,31.3
81525,4.4,94.8,5.8
94037,19.3,100,56
42343,2.6,81.8,4.9
56684,1.5,89.3,8.7
88103,0,100,50
56650,4.5,93.4,16.4
31321,2.4,85.7,12.6
40371,2.9,73.5,6.9
54110,3.6,94.3,19.9
04843,15.8,96.2,42.8
96780,10.4,93.2,26.3
34420,2.4,83.2,13.6
35677,3.5,82.4,14.7
48619,5.6,91.2,13.7
49310,3.8,87.3,13.1
70653,6.2,85.9,12.8
10453,3.4,66.4,13.2
86426,4.6,87.6,12.9
03262,10.6,92.3,32.6
50064,0,92.1,12.7
12148,31.5,97.4,54
61701,10.2,93.9,32.8
12043,10.7,88.9,26.4
04431,26.3,100,52.6
14025,13.9,95.7,25.2
17329,7.2,94,22.2
11218,19.9,82.2,43.8
77702,6.6,89,23.2
80831,13.8,96.8,38.8
19939,11,93.7,30.9
76852,5.5,83.6,17.6
74368,0,76.8,10.7
15050,4.4,93.2,17.7
06442,15.5,95.4,46.1
98294,2.1,89.8,15.4
53960,4.2,90.8,18.4
05151,10.2,88.5,26.2
60949,4.1,91.4,13.4
23062,12.3,90.4,32.6
83660,6.4,72.8,17.7
34996,19,96.2,43.1
94525,11.1,94.4,32.4
47660,7.6,85.5,20.5
85147,0.2,66,3.9
49010,6.3,91.3,17.4
63135,6.6,90.1,20.7
95417,4.7,84.9,20.3
31636,6.6,81.5,17.3
49043,5.2,66.2,11.9
58755,0,93.6,0
46106,11.5,94.4,34.5
98932,3.4,58.4,8.5
45159,2.3,89,10.4
76363,0.8,87.3,18.3
14489,7.6,86.8,17.4
60409,4.8,85.6,17.1
34743,4.3,81.5,14.2
92536,7,92.2,15.9
71334,3.1,73.4,12.5
78610,11.1,91.6,36.4
75470,5.9,82.6,11.8
15642,11.2,96.2,35.3
18460,23.4,88.3,46
19350,23.2,94.3,56.4
12307,2.7,74.4,12
16843,0,63.2,0
17102,15.8,89.6,37
15142,29.9,99.3,78.5
06467,0,93.5,16.7
17060,2.1,84.5,8
95619,2.3,79.6,15.2
17110,13.8,88.5,34.3
70772,5.4,83.1,17.5
73503,8.9,98.7,30.5
05052,9,100,9
92061,13.2,72.5,22.3
33956,12.5,91,30.6
88121,8.7,100,21.7
77614,0,83.9,0
72002,8.7,87.9,24.5
97017,4,93.5,23.8
00917,8.2,71.9,23.5
14066,5.6,90.5,15
32204,15.7,89.5,40
69166,8.1,96.6,33.8
15550,5.6,82.3,12.5
16734,6.8,90.6,12
72852,0,45.8,0
92563,9.3,91.9,30.1
41632,2.1,64.1,2.1
20776,12.8,94.3,27.8
30537,12.7,89.9,34.2
36456,2.6,78,9.8
79772,2.6,61.1,8.8
40847,3.1,51,3.1
88316,4.5,95.4,22.6
83825,10.8,90.6,24.1
39086,3.9,83.1,12.2
32072,0,100,22.6
92313,13.2,90,26.8
67410,7.3,89.4,24.2
15316,0,86.1,0
58783,3,82.9,7.4
62436,8.8,85.1,14.5
95315,1.3,53.9,4.9
50535,0.7,95.1,14.2
77023,4.4,65,15.2
43138,5.7,89,15.3
18837,4.2,88.7,12.4
63047,0,100,0
83452,2.4,92.6,20.3
12087,3.5,95.8,6
35475,12.3,92.5,30.1
36067,8.5,85.4,21
47302,3.1,82.3,11.1
83840,0,97.3,1.4
51243,1,93.1,12.7
05260,16.1,80.3,29.3
74557,3.7,86.1,11.6
68791,2.6,88,21.2
55413,14.8,90.7,45.9
56710,3.4,83.3,16.2
15136,8.5,90.4,26.8
97001,12.4,67.9,32.4
67150,0,96.3,3.7
90249,4.8,80.5,20.8
68415,4.3,95.2,21.1
04912,1.9,84.7,15.9
80215,17.9,92.8,42.1
61320,5.3,91.4,15.9
32097,6,91.5,21.5
91791,9.9,87.5,32.4
05035,7.2,94.6,26.3
21163,36.5,96.8,61.8
46781,1.1,92.5,6.6
52330,1.2,89.5,11.6
02460,47.9,97.3,73.3
35242,21.6,97.4,61.3
81220,28,95.5,70.5
96112,8.4,80.9,21.9
73560,5.5,86.9,10.6
33710,9.7,92.3,29.8
72325,0,52.8,0
04978,6.7,95,29.7
48054,8.5,91.8,23.1
20036,56.6,99.2,91.5
62853,2.9,94.9,11.9
29032,0.9,73.3,7.1
05086,3.4,88.9,16.8
45152,10.5,91.6,38.3
12561,29.3,95.1,53.5
53703,30.5,96,69.4
90023,1.8,44.4,6.6
78665,14.9,95.5,43.3
21250,0,100,11.3
98595,2.6,92.1,12.7
29662,9.6,94.6,33
21251,0,100,0
73773,5.9,91.9,18.2
57034,2.6,90.4,10.8
33944,10.4,100,10.4
53953,0,81.5,2.1
06334,13.1,93.9,28.6
93262,0,100,23
64421,4.5,83.6,12.3
98101,24.7,96.6,59.9
97114,6.1,86.2,19.9
15532,3.8,77.4,9.4
79501,3.4,79.5,18.3
59602,9.3,95.5,33.1
12441,68,100,100
76273,6.1,85.7,18
77591,4.2,87,17.6
24861,0.9,67.9,10.4
79091,21.5,72,42.1
03465,7.8,92.5,25
11705,23.1,94.8,45.9
38339,8.7,88.3,21.4
20879,19.1,89.8,45.7
26812,6.3,81.5,16.8
93711,15.2,93.8,41.6
61931,3.6,74.8,12.3
75784,3.1,73.5,14
28679,15.6,82.9,34.9
55968,12.4,96.6,15.7
86016,0,38.9,0
92807,16,93.7,44.2
38464,6,81.9,14.2
06282,7.1,95.4,37.3
32246,8.7,89.4,30.9
02458,39.9,95.6,70.1
02818,25.4,96.6,57.1
13470,6.9,83.4,13.7
54014,4.8,93,19.8
22503,15,92.6,32.1
42001,14.1,91.9,33.1
41052,0,100,0
42376,6.4,89.8,17.3
99144,26.7,100,26.7
21719,1.2,90.2,15.7
26586,0,100,0
30224,9.1,85.4,23.9
57460,3.1,94.3,28.5
05458,13,95.3,41.4
45697,3.6,85.4,15.5
19526,6.1,85.2,16.1
83656,0.5,79.7,2.4
18333,0,75.1,0
12424,18.9,94.9,47.9
72143,14,88.2,28.6
96029,0,90.6,10.2
18224,4.1,88.7,16
68637,3.3,89.1,12.3
26437,2.7,65.4,8
61458,6.1,87.4,14.7
38037,2.9,82.7,6.6
62440,9.1,94.4,21.5
78122,11.9,73.8,18.9
27518,31.2,97.8,71.4
77047,11,86,27.2
84046,1.9,94.7,6.5
58760,4.5,94.4,15.7
92844,4.2,71.5,20.4
00677,5.6,67,22.8
42055,8.7,89.1,19.9
87556,8.5,83,20.7
76424,5.7,76.3,16.4
80003,8.9,91,27.8
97223,15.7,93,45.3
72346,1.7,71.1,10.6
03461,8.6,93.5,28.7
27542,4.4,84.5,16
83286,3.9,95.5,18.9
98365,15.2,94.1,39.8
10968,36,94.5,69.8
76689,9.6,89,27.1
33015,7,85.9,22.7
58482,4.8,88.8,24.4
37825,2.3,75.2,8.1
13650,4.8,94.3,23.7
77456,2.7,68.5,18
01237,17.8,96,40.3
64439,7.5,94.7,18.1
83435,2.2,87.2,13.1
44320,5.8,89.4,18.4
60446,5.4,85,24.8
53521,10.1,96,31.7
33306,22.8,99.2,52.1
10018,33.3,92.4,72.1
44805,9.4,89.8,24.9
74450,2.5,82.1,15.6
72936,5.1,92.1,20
93704,11.2,84.2,29
62908,1.8,94,15.2
60969,0,100,4
76854,0,70.9,5.9
20118,0,100,0
78501,5.9,67.3,23.8
12564,15.1,92.1,37.3
12159,36.6,97.2,62.6
95251,10.6,91.1,18.4
55705,4.6,88.6,13.8
49903,2.6,88.3,9.1
30467,5.3,82.8,15.5
17065,4.8,91.1,21.3
81144,8.1,83.5,23.2
97827,4.5,93.6,11.7
73526,5.3,88.2,16.8
29601,16.4,79.4,40.1
50032,0,93.1,6.9
74469,5.4,85.5,17.9
29911,1.1,90.8,8.7
99330,0,47.7,4.8
24082,10,97.3,18.2
39204,5.5,79.5,15.3
76691,5.4,89.1,18.6
39350,4.2,78.8,13.9
28163,4,78.9,14.8
01360,20.4,94.9,38.3
49287,10.3,94.4,22.1
54628,5.4,89.5,14.9
28144,7.6,85.9,23.5
38253,5.1,83.1,19.7
59212,1.8,95.2,22.4
71021,0.6,57.2,1.1
77489,9.7,89.2,28.9
57621,0,62.3,6
73727,3.7,100,53.4
12723,16.4,94.8,35.1
32693,3.6,82.2,12.9
78580,1.6,63.7,8.4
52742,7.2,95.6,25.9
80546,0,84.5,13.5
56583,5.7,91.4,5.7
53594,6.5,86.7,22
06375,18.1,91.6,34.5
12164,2.1,77.5,8
45873,7,90.4,14.1
48853,0.9,88.1,9.4
81128,20.8,87.2,37.6
87325,2.7,82.2,9.6
28214,7.3,83.9,25.8
97042,3.8,90.4,17
49916,16.5,93.8,39.1
15337,3.1,93.8,8.8
14560,9.9,86.4,24.8
23160,0.9,71.7,3
64767,1.7,86.3,11.8
72661,3.6,71.5,14.5
14861,5.4,87.6,12
61951,6.9,85.8,21.3
04294,6.5,95.3,23.5
18438,13.7,93.4,29.4
07860,12.5,92.2,34.1
57356,5.3,83.9,15.2
41169,9.7,91.6,27.8
03779,18.6,93.3,39.2
59703,14.3,100,28.6
07419,10.9,95.3,33.8
83301,6.8,89.2,19.8
07726,20.3,94.1,48
54417,2.9,94.3,2.9
46377,8.4,72.8,15.2
24871,4.3,64.8,8.1
55408,16.9,87.6,50.9
12518,23.7,94.6,47.5
74120,15.2,91.4,42.1
49881,2.9,88.2,9.2
60068,24.1,95.8,57.2
07420,6.7,86.6,24.2
14729,7.7,94,16.2
06420,23.9,95.6,45.1
99565,6.8,90.9,9.1
00739,6.9,76,23.2
21733,9.8,92.5,22.6
87072,1.2,95.6,9
95610,5.8,89.6,20.9
46795,3.9,80.2,13.3
55987,12,92.6,32.7
36046,2,74.8,13
83823,5.1,90.4,19.9
72634,5.7,86,15
71407,5.2,84.5,15.5
41849,26,84,26
74741,4.3,88.4,21.3
54024,9.3,94.1,21.5
60604,55.9,98.8,85.8
74471,3.3,81.7,19.1
27970,5.1,74.1,12.2
75024,28.2,98,70.7
63036,0,79,2.4
02667,23.3,94.6,52.4
95010,16.6,91.9,38.5
67491,14.8,88.2,34.7
75414,9.7,88.6,26.2
63366,10.6,93.4,30.4
23002,5.2,80.5,17.2
50651,7.8,95.5,22.2
22728,5.6,88.6,20.9
04769,8.7,90.9,22.8
41219,3.8,72,11.5
29406,4.4,79.4,16.8
79119,17,96.6,44.5
28081,5.9,84.9,20.5
12732,5.8,98,22.9
38362,0,85.9,17.3
13410,4.6,80,11.8
34946,5.8,82,15.6
94158,29,96.6,71.3
28350,0,87.8,39.6
55120,24.7,97.7,60.7
31781,3.6,73.1,10.5
99636,0.4,78.4,2.8
13905,12.8,86,28
68532,9.1,98.7,40
29575,7.9,94.4,26.6
87551,8.5,96.8,27.3
77994,0,91.1,20.1
89143,9.2,96.4,29.2
78109,7.9,88.9,22.3
78681,16.6,94.5,52
83467,7.5,88.9,23.5
78954,10.7,91.6,34.9
49655,4.1,85.6,12.8
45330,1.6,90.4,8.2
81241,9.7,100,51.6
22580,6,77.3,15.1
60613,28.2,97,74.2
98640,9.1,88.7,20.8
78240,14.5,92.6,40.5
54423,6.6,93.4,24.9
48647,3.4,80.5,10.4
61447,4.9,92.4,22.7
85008,5,69.2,17.8
60118,13,95.7,40.4
24224,2.2,73.9,9.9
56208,4,87.4,18.1
47405,38.1,100,100
77063,15.5,89,47
95540,5.1,86,18.2
62295,7.2,96.9,28.2
97068,21.5,97.3,56.8
45204,5.3,71.4,18.5
27341,2.6,74.1,9.3
78215,25.7,92.9,64.7
31329,7.2,84.1,16.7
12750,13.6,96.9,19.9
36420,8.2,83.5,18.7
26585,2.8,84,2.8
34953,4.7,84.1,16.6
38501,9.4,85.7,25.7
56520,4,91.7,21.6
24873,6.5,93.8,19
68142,12.4,94.7,45.7
18459,0,50,0
50001,8.2,92,25.8
66070,10.1,91.8,27
54001,6.8,92.8,21.5
30092,18.1,94.5,51.9
82943,12.8,81.9,18.1
41776,10.1,67.9,14
76427,0.3,69.7,6.9
79331,3.4,72.2,12.4
44216,7.7,93.9,23.7
37360,10,86.6,22.2
73141,2.2,79.8,12.6
54520,6.1,85.9,14
97121,3.8,88.2,14.9
24991,13.8,91.3,35.7
40843,0,65.6,1.8
74745,4.8,83.5,16
50421,3.9,92.4,15
79079,3.3,79.3,14.7
49241,3.5,90.3,13.4
55008,6.5,92.1,19.8
75975,6.3,76.3,16
38125,15.7,91.5,34.2
60484,9.7,93.5,24.2
58460,0,84.9,5.8
95701,16.1,97.2,32.3
29059,3.5,79.4,13.6
92101,21,91.7,54.6
45069,19.7,95.4,51.7
40464,7.9,89.8,14.4
95120,32.5,96.9,68.9
05483,2.9,86.5,19.4
27976,4.1,88.4,15.2
44046,5.5,84.2,19
11743,28.7,95,56.5
75457,6.5,88.7,21.3
18831,5,88.5,14.2
59716,10.1,94.2,55.6
74028,4.1,84.2,14.3
47265,3.1,84.2,10.6
15958,5.3,92.9,21.1
75778,5.5,86.8,19.1
01904,10.2,91.3,28.9
35150,3.9,81,12.6
78162,0,87.4,15.1
72572,6.7,50,6.7
80130,22.6,98.9,64.8
07438,15,95.5,42.7
31011,12.9,88.3,29.4
06018,10,90.6,23.1
95382,11,87.8,31.6
21794,42.7,97.5,73.4
59066,3.6,90.4,13.4
11042,9.9,71.4,20.4
52567,0.7,90.9,12.3
59643,0,81.7,9.8
99705,6.7,95.5,23.9
83716,21.6,96.9,52.7
12454,8.3,88.8,19.5
30417,5.4,77.6,15.9
97870,10,87.7,23.2
43340,4.9,88.4,11.6
42167,7.4,77,16.2
32958,7.1,88.7,19.9
49029,4.5,91.7,12.7
82082,5.2,94.1,19.4
62226,10.9,92.9,28.5
36421,5.3,85.5,20.3
30329,22.9,83,49.7
89509,19.6,92.5,46.5
37042,4.8,92.2,20.7
95030,37.2,97.9,75.1
92124,18.1,96.6,48.2
75164,3,81.5,9
25812,3.2,85.5,15.4
63675,0,70,0
85295,14.5,95.9,45.4
24448,5.8,85.9,22.8
25843,5.7,97.1,29.6
46748,14.8,97.1,36
85648,5.8,80.5,22
74434,6.8,91.2,26.8
02542,11,99.3,33
78340,3.7,88,18.1
83251,9.2,93.1,22.7
08901,10,61.8,20.7
14168,0,100,22.9
44638,1.6,82.9,15.4
81435,17.2,94.2,62.6
75473,5.1,89.4,17.2
20143,11.1,91.5,41.8
32205,11,88.3,29.7
12952,8.3,77.5,19.3
03810,12.5,96.9,40.5
97383,5.6,85.8,13.9
15552,5.1,80.8,12.9
18046,0,100,0
70360,6.5,87.2,22.6
14462,8.9,89,23.8
72068,4,87.6,12.9
21673,22.7,91,38.3
77987,0.9,86,19.5
38021,0,100,17.4
23901,14.6,81.6,28.8
10035,10.2,68.3,24.6
87109,15.8,93.7,36.9
37818,2.6,80.5,5.8
58265,2.1,88.7,16.5
74338,3,78.5,9.1
58580,0.5,83.3,5.6
68713,5.4,95.2,24.7
24977,3.7,76.5,26.3
38732,10.9,79.2,27.7
04276,4.4,91,17
31025,10,88.9,26
75856,0,100,25
58789,2,92.8,5.6
84006,1.7,91.3,14.3
52660,0,100,0
77962,1.8,79.5,13.8
59222,8.2,94.1,29.4
55724,8,93.1,23.6
54812,3.7,82.8,15
18241,1.6,90,9.8
73151,32.4,95.3,68.6
72326,15,78.1,21.4
86001,21.2,95.4,49.6
96712,12.8,95.7,41.2
39630,11.3,71.3,17.4
59430,2.7,98,28.5
60920,0,99,4.1
74331,5.6,88.4,19.3
10931,11.8,88.2,29
57040,0.8,93.1,11.9
21105,0,52,0
64746,6.1,90.9,19.9
62476,2,91.4,11.7
43786,0,80,10
46959,6,100,6
98445,4.2,90.1,16.4
56321,49.7,96.6,81.4
97111,7.8,88.2,27
06416,19.6,93.8,45.7
29650,18.6,93.3,48
71962,2.9,94.8,8.4
03848,9,95.4,33.7
45505,2.1,77.9,7.4
95914,1.4,84.9,21.4
72139,1.2,73.4,11
28348,5.4,89.8,20.4
32812,9,92.6,30.8
61850,6.1,90.3,17.6
41175,9.8,83.8,15.6
10305,12.2,85.6,32.1
64067,6.2,85.3,17.9
13021,10.2,89.9,25.7
08091,4.1,85.1,21.1
32437,0.4,85.5,4.2
75154,7.4,83.4,23.7
21286,31.6,96.3,61.9
80520,4.1,98.9,18.1
65275,4.3,92.9,16.6
41843,0.9,64,7
87733,1,91.8,17.3
72704,18.9,94.9,47.9
54213,3.5,94,12.6
61074,5.6,88.1,15.4
55963,10.3,94.9,34.5
43156,2.5,92.4,16
91902,17.8,89,38.3
71834,0,93.6,4.3
41201,0,76.1,9.2
45652,7,85.4,12.8
62063,7.8,93.7,20.8
33851,1,89.2,12.3
50047,6.6,96.5,28.2
63559,6.1,83.5,13.9
71909,13.9,95.4,35.4
59727,5.1,98.9,22.9
66412,9.8,100,15.9
54433,3.7,85.2,13.3
75148,4.7,82.3,15.5
46171,2.7,86.7,9.2
73179,8.9,92,34.9
19096,51,98.9,81.5
62263,8.7,93.1,25.8
38488,8.1,84.9,24.3
63023,2.3,84.4,10.6
64487,5.3,92.4,21.6
29470,7.5,80.8,16.6
85643,4.8,79.8,12.9
27540,16.8,95.8,53.3
37774,13.9,87.4,32.4
77420,2.9,84.7,5.1
33538,2.8,81.5,9.1
62265,8.1,95.7,30.2
37404,7.3,79.7,18
54985,0.3,65.4,2.8
44450,2.1,73.1,14.4
88009,27.3,100,45.5
44822,2.1,91.4,20.6
60406,5,78.4,15.1
96006,10.9,100,20.6
12842,5.1,87.7,13.7
49442,2.3,83.6,8.6
62323,5.2,93.5,13.6
08046,8.2,91.3,24.8
12157,9.4,88.7,20.6
17217,4.8,85.5,4.8
65339,8.9,90.6,21.4
95206,1.4,62.2,8.2
45889,10.3,93.4,25.4
56742,0.9,93.6,11.9
67026,6.2,93.8,28
81641,6,90.2,18.3
03076,11.5,92.8,32.6
61346,0,67.7,3.2
87328,4.2,80.6,10.4
17363,8.6,91.5,28.3
70454,7,87.6,25.3
94020,23.5,95.2,51.1
23963,0,100,0
80913,0,100,10.9
99171,2.9,92.7,21.9
32822,4.4,83.1,18.8
60124,16,96.3,41.5
56755,7.1,95.7,34.3
04260,8.6,95.8,27.4
70005,18.3,93.9,44.7
11005,19.5,98.5,41.1
89820,6.7,84.1,14.4
55422,13.8,95.2,43.5
68624,3.4,95.8,15.5
37407,0.8,60.2,6.2
68064,12,92.5,28.4
68069,16.7,96.9,36.4
61369,2.7,92.3,13.6
77960,0,100,33.3
15030,4.6,89.6,18.9
75167,5.4,86.1,23.6
94517,17,97.2,50.4
24266,5.2,84.3,18.7
81326,8.7,91.3,31.4
48069,36.1,98.6,71.6
77511,4.6,83.8,15
24834,0,81.6,0
08095,0,72.9,0
06608,1.1,65.2,5.5
57732,2.2,89.6,18
79369,16.4,93.6,16.4
34705,0.6,85.1,9
57224,0,86.2,9.2
59105,6.4,93.6,26.4
65746,4.6,73.8,11.8
17051,1.4,84.4,7.2
55411,6.1,77.8,19.9
62450,6.2,87,23.5
42322,0,42.6,0
27829,2.6,79.7,9.1
35117,8.1,92.3,23.4
96142,9.2,92,42.1
05091,24.6,98.2,56.8
21678,11.2,88.8,30.1
57261,0.3,90.1,14.7
49085,20.7,95.3,46.2
39740,8,86.8,22.2
84092,19.3,97.2,49.5
28729,10.2,88.3,24.5
30228,9.8,91.1,26.2
28645,4.1,77.8,13.3
