,popultion,zipcode_str,state,county
31997,41697,97233,OR,Multnomah County
31998,39237,97236,OR,Multnomah County
31999,16190,97239,OR,Multnomah County
32000,35299,97266,OR,Multnomah County
32001,31526,97267,OR,Clackamas County
32002,54743,97301,OR,Marion County
32003,38093,97302,OR,Marion County
32004,39234,97303,OR,Marion County
32005,30795,97304,OR,Polk County
32006,41790,97305,OR,Marion County
32007,29654,97306,OR,Marion County
32008,24257,97317,OR,Marion County
32009,26729,97321,OR,Linn County
32010,34388,97322,OR,Linn County
32011,1213,97324,OR,Benton County
32012,7191,97325,OR,Marion County
32013,1026,97326,OR,Benton County
32014,3089,97327,OR,Linn County
32015,202,97329,OR,Linn County
32016,41913,97330,OR,Benton County
32017,2726,97331,OR,Benton County
32018,21545,97333,OR,Benton County
32019,20491,97338,OR,Polk County
32020,2353,97341,OR,Lincoln County
32021,171,97342,OR,Marion County
32022,219,97343,OR,Lincoln County
32023,1082,97344,OR,Polk County
32024,362,97345,OR,Linn County
32025,757,97346,OR,Marion County
32026,2034,97347,OR,Polk County
32027,1697,97348,OR,Linn County
32028,206,97350,OR,Marion County
32029,10067,97351,OR,Polk County
32030,6963,97352,OR,Marion County
32031,28774,97355,OR,Linn County
32032,261,97357,OR,Lincoln County
32033,2641,97358,OR,Linn County
32034,2405,97360,OR,Linn County
32035,11889,97361,OR,Polk County
32036,4197,97362,OR,Marion County
32037,811,97364,OR,Lincoln County
32038,11052,97365,OR,Lincoln County
32039,1435,97366,OR,Lincoln County
32040,9283,97367,OR,Lincoln County
32041,3427,97368,OR,Lincoln County
32042,186,97369,OR,Lincoln County
32043,8206,97370,OR,Benton County
32044,504,97371,OR,Polk County
32045,194,97373,OR,Marion County
32046,5787,97374,OR,Linn County
32047,1514,97375,OR,Marion County
32048,1260,97376,OR,Lincoln County
32049,658,97377,OR,Linn County
32050,8286,97378,OR,Yamhill County
32051,3110,97380,OR,Lincoln County
32052,15189,97381,OR,Marion County
32053,9444,97383,OR,Marion County
32054,0,97384,OR,Marion County
32055,3212,97385,OR,Marion County
32056,14347,97386,OR,Linn County
32057,534,97388,OR,Lincoln County
32058,1757,97389,OR,Linn County
32059,817,97390,OR,Lincoln County
32060,5065,97391,OR,Lincoln County
32061,6074,97392,OR,Marion County
32062,4908,97394,OR,Lincoln County
32063,2971,97396,OR,Yamhill County
32064,41610,97401,OR,Lane County
32065,52041,97402,OR,Lane County
32066,12590,97403,OR,Lane County
32067,32792,97404,OR,Lane County
32068,46593,97405,OR,Lane County
32069,26,97406,OR,Curry County
32070,12112,97408,OR,Lane County
32071,852,97410,OR,Douglas County
32072,7476,97411,OR,Coos County
32073,487,97412,OR,Lane County
32074,784,97413,OR,Lane County
32075,338,97414,OR,Coos County
32076,13816,97415,OR,Curry County
32077,1259,97416,OR,Douglas County
32078,2762,97417,OR,Douglas County
32079,1162,97419,OR,Lane County
32080,27496,97420,OR,Coos County
32081,6345,97423,OR,Coos County
32082,18036,97424,OR,Lane County
32083,9276,97426,OR,Lane County
32084,779,97429,OR,Douglas County
32085,342,97430,OR,Lane County
32086,2591,97431,OR,Lane County
32087,804,97434,OR,Lane County
32088,2086,97435,OR,Douglas County
32089,888,97436,OR,Douglas County
32090,2598,97437,OR,Lane County
32091,950,97438,OR,Lane County
32092,14232,97439,OR,Lane County
32093,190,97441,OR,Douglas County
32094,1956,97442,OR,Douglas County
32095,2376,97443,OR,Douglas County
32096,5364,97444,OR,Curry County
32097,5173,97446,OR,Linn County
32098,710,97447,OR,Douglas County
32099,12312,97448,OR,Lane County
32100,1910,97449,OR,Coos County
32101,502,97450,OR,Curry County
32102,388,97451,OR,Lane County
32103,1659,97452,OR,Lane County
32104,893,97453,OR,Lane County
32105,1410,97454,OR,Lane County
32106,2672,97455,OR,Lane County
32107,2880,97456,OR,Benton County
32108,9872,97457,OR,Douglas County
32109,4653,97458,OR,Coos County
32110,13819,97459,OR,Coos County
32111,927,97461,OR,Lane County
32112,3901,97462,OR,Douglas County
32113,3739,97463,OR,Lane County
32114,2454,97465,OR,Curry County
32115,930,97466,OR,Coos County
32116,4949,97467,OR,Douglas County
32117,2695,97469,OR,Douglas County
32118,20035,97470,OR,Douglas County
32119,29369,97471,OR,Douglas County
32120,304,97473,OR,Douglas County
32121,202,97476,OR,Curry County
32122,37074,97477,OR,Lane County
32123,38743,97478,OR,Lane County
32124,9516,97479,OR,Douglas County
32125,288,97480,OR,Lane County
32126,603,97481,OR,Douglas County
32127,187,97484,OR,Douglas County
32128,750,97486,OR,Douglas County
32129,8337,97487,OR,Lane County
32130,1080,97488,OR,Lane County
32131,816,97489,OR,Lane County
32132,360,97490,OR,Lane County
32133,770,97492,OR,Lane County
32134,296,97493,OR,Lane County
32135,29,97494,OR,Douglas County
32136,1689,97495,OR,Douglas County
32137,7349,97496,OR,Douglas County
32138,1639,97497,OR,Josephine County
32139,1584,97498,OR,Lincoln County
32140,1882,97499,OR,Douglas County
32141,44558,97501,OR,Jackson County
32142,28735,97502,OR,Jackson County
32143,12188,97503,OR,Jackson County
32144,46980,97504,OR,Jackson County
32145,25274,97520,OR,Jackson County
32146,488,97522,OR,Jackson County
32147,6628,97523,OR,Josephine County
32148,13796,97524,OR,Jackson County
32149,4244,97525,OR,Jackson County
32150,34399,97526,OR,Josephine County
32151,34606,97527,OR,Josephine County
32152,6363,97530,OR,Jackson County
32153,778,97531,OR,Josephine County
32154,2349,97532,OR,Josephine County
32155,679,97534,OR,Josephine County
32156,5383,97535,OR,Jackson County
32157,1126,97536,OR,Jackson County
32158,7632,97537,OR,Jackson County
32159,1558,97538,OR,Josephine County
32160,3280,97539,OR,Jackson County
32161,8143,97540,OR,Jackson County
32162,1325,97541,OR,Jackson County
32163,573,97543,OR,Josephine County
32164,2255,97544,OR,Josephine County
32165,21937,97601,OR,Klamath County
32166,29435,97603,OR,Klamath County
32167,147,97604,OR,Klamath County
32168,181,97620,OR,Lake County
32169,182,97621,OR,Klamath County
32170,389,97622,OR,Klamath County
32171,2380,97623,OR,Klamath County
32172,3410,97624,OR,Klamath County
32173,380,97625,OR,Klamath County
32174,114,97626,OR,Klamath County
32175,876,97627,OR,Klamath County
32176,5319,97630,OR,Lake County
32177,1589,97632,OR,Klamath County
32178,1224,97633,OR,Klamath County
32179,187,97634,OR,Klamath County
32180,196,97635,OR,Modoc County
32181,492,97636,OR,Lake County
32182,68,97637,OR,Lake County
32183,357,97638,OR,Lake County
32184,688,97639,OR,Klamath County
32185,98,97640,OR,Lake County
32186,1107,97641,OR,Lake County
32187,63734,97701,OR,Deschutes County
32188,45529,97702,OR,Deschutes County
32189,6388,97707,OR,Deschutes County
32190,157,97710,OR,Harney County
32191,81,97711,OR,Jefferson County
32192,10,97712,OR,Deschutes County
32193,4330,97720,OR,Harney County
32194,386,97721,OR,Harney County
32195,99,97722,OR,Harney County
32196,250,97730,OR,Jefferson County
32197,239,97731,OR,Klamath County
32198,170,97732,OR,Harney County
32199,327,97733,OR,Klamath County
32200,2839,97734,OR,Jefferson County
32201,92,97735,OR,Lake County
32202,114,97736,OR,Harney County
32203,696,97737,OR,Klamath County
32204,1611,97738,OR,Harney County
32205,11039,97739,OR,Deschutes County
32206,12009,97741,OR,Jefferson County
32207,344,97750,OR,Wheeler County
32208,32,97751,OR,Crook County
32209,36,97752,OR,Crook County
32210,1981,97753,OR,Crook County
32211,18978,97754,OR,Crook County
32212,36882,97756,OR,Deschutes County
32213,116,97758,OR,Harney County
32214,6220,97759,OR,Deschutes County
32215,6458,97760,OR,Jefferson County
32216,4537,97761,OR,Jefferson County
32217,21243,97801,OR,Umatilla County
32218,758,97810,OR,Umatilla County
32219,913,97812,OR,Gilliam County
32220,1257,97813,OR,Umatilla County
32221,12265,97814,OR,Baker County
32222,14,97817,OR,Grant County
32223,4344,97818,OR,Morrow County
32224,30,97819,OR,Baker County
32225,1081,97820,OR,Grant County
32226,923,97823,OR,Gilliam County
32227,1930,97824,OR,Union County
32228,313,97825,OR,Grant County
32229,1070,97826,OR,Umatilla County
32230,2298,97827,OR,Union County
32231,3061,97828,OR,Wallowa County
32232,719,97830,OR,Wheeler County
32233,1125,97833,OR,Baker County
32234,827,97834,OR,Baker County
32235,332,97835,OR,Umatilla County
32236,1963,97836,OR,Morrow County
32237,72,97837,OR,Baker County
32238,26202,97838,OR,Umatilla County
32239,333,97839,OR,Morrow County
32240,158,97840,OR,Baker County
32241,542,97841,OR,Union County
32242,137,97842,OR,Wallowa County
32243,607,97843,OR,Morrow County
32244,3918,97844,OR,Morrow County
32245,2588,97845,OR,Grant County
32246,1804,97846,OR,Wallowa County
32247,241,97848,OR,Grant County
32248,16833,97850,OR,Union County
32249,293,97856,OR,Grant County
32250,714,97857,OR,Wallowa County
32251,5,97859,OR,Umatilla County
32252,11454,97862,OR,Umatilla County
32253,190,97864,OR,Grant County
32254,1208,97865,OR,Grant County
32255,896,97867,OR,Union County
32256,1885,97868,OR,Umatilla County
32257,1077,97869,OR,Grant County
32258,512,97870,OR,Baker County
32259,180,97873,OR,Grant County
32260,369,97874,OR,Wheeler County
32261,2944,97875,OR,Umatilla County
32262,836,97876,OR,Union County
32263,266,97877,OR,Baker County
32264,323,97880,OR,Umatilla County
32265,7812,97882,OR,Umatilla County
32266,2438,97883,OR,Union County
32267,189,97884,OR,Baker County
32268,1120,97885,OR,Wallowa County
32269,1360,97886,OR,Umatilla County
32270,742,97901,OR,Malheur County
32271,199,97903,OR,Malheur County
32272,193,97904,OR,Harney County
32273,160,97905,OR,Baker County
32274,266,97906,OR,Malheur County
32275,419,97907,OR,Baker County
32276,49,97908,OR,Malheur County
32277,90,97909,OR,Malheur County
32278,550,97910,OR,Malheur County
32279,71,97911,OR,Malheur County
32280,5341,97913,OR,Malheur County
32281,18774,97914,OR,Malheur County
32282,4201,97918,OR,Malheur County
32283,165,97920,OR,Malheur County
32284,31664,98001,WA,King County
32285,33991,98002,WA,King County
32286,47407,98003,WA,King County
32287,33124,98004,WA,King County
32288,18059,98005,WA,King County
32289,37819,98006,WA,King County
32290,27050,98007,WA,King County
32291,24763,98008,WA,King County
32292,5143,98010,WA,King County
32293,31674,98011,WA,King County
32294,58206,98012,WA,Snohomish County
32295,6946,98014,WA,King County
32296,11272,98019,WA,King County
32297,19996,98020,WA,Snohomish County
32298,29885,98021,WA,Snohomish County
32299,21908,98022,WA,King County
32300,50333,98023,WA,King County
32301,6220,98024,WA,King County
32302,36844,98026,WA,Snohomish County
32303,28879,98027,WA,King County
32304,21791,98028,WA,King County
32305,26486,98029,WA,King County
32306,37213,98030,WA,King County
32307,36990,98031,WA,King County
32308,36414,98032,WA,King County
32309,37629,98033,WA,King County
32310,42665,98034,WA,King County
32311,38536,98036,WA,Snohomish County
32312,28359,98037,WA,Snohomish County
32313,34932,98038,WA,King County
32314,3169,98039,WA,King County
32315,24467,98040,WA,King County
32316,45860,98042,WA,King County
32317,20774,98043,WA,Snohomish County
32318,14484,98045,WA,King County
32319,6775,98047,WA,King County
32320,186,98050,WA,King County
32321,3320,98051,WA,King County
32322,63724,98052,WA,King County
32323,21809,98053,WA,King County
32324,22906,98055,WA,King County
32325,35140,98056,WA,King County
32326,12963,98057,WA,King County
32327,43747,98058,WA,King County
32328,37217,98059,WA,King County
32329,14642,98065,WA,King County
32330,256,98068,WA,Kittitas County
32331,9844,98070,WA,King County
32332,23006,98072,WA,King County
32333,27184,98074,WA,King County
32334,23413,98075,WA,King County
32335,14678,98077,WA,King County
32336,36649,98087,WA,Snohomish County
32337,43156,98092,WA,King County
32338,12044,98101,WA,King County
32339,24030,98102,WA,King County
32340,49364,98103,WA,King County
32341,13989,98104,WA,King County
32342,46514,98105,WA,King County
32343,25846,98106,WA,King County
32344,24179,98107,WA,King County
32345,24351,98108,WA,King County
32346,25906,98109,WA,King County
32347,23576,98110,WA,Kitsap County
32348,23082,98112,WA,King County
32349,50258,98115,WA,King County
32350,25234,98116,WA,King County
32351,32682,98117,WA,King County
32352,44686,98118,WA,King County
32353,24567,98119,WA,King County
32354,14678,98121,WA,King County
32355,35445,98122,WA,King County
32356,39692,98125,WA,King County
32357,22632,98126,WA,King County
32358,47522,98133,WA,King County
32359,847,98134,WA,King County
32360,16090,98136,WA,King County
32361,30090,98144,WA,King County
32362,27456,98146,WA,King County
32363,11257,98148,WA,King County
32364,0,98154,WA,King County
32365,34174,98155,WA,King County
32366,0,98158,WA,King County
32367,135,98164,WA,King County
32368,21018,98166,WA,King County
32369,32605,98168,WA,King County
32370,0,98174,WA,King County
32371,19925,98177,WA,King County
32372,26251,98178,WA,King County
32373,24912,98188,WA,King County
32374,52,98195,WA,King County
32375,36768,98198,WA,King County
32376,21017,98199,WA,King County
32377,28437,98201,WA,Snohomish County
32378,34628,98203,WA,Snohomish County
32379,41576,98204,WA,Snohomish County
32380,12783,98205,WA,Snohomish County
32381,1440,98207,WA,Snohomish County
32382,56922,98208,WA,Snohomish County
32383,849,98220,WA,Whatcom County
32384,20860,98221,WA,Skagit County
32385,48,98222,WA,San Juan County
32386,41489,98223,WA,Snohomish County
32387,233,98224,WA,King County
32388,49240,98225,WA,Whatcom County
32389,41740,98226,WA,Whatcom County
32390,30812,98229,WA,Whatcom County
32391,15906,98230,WA,Whatcom County
32392,4113,98232,WA,Skagit County
32393,14896,98233,WA,Skagit County
32394,57,98235,WA,Skagit County
32395,6004,98236,WA,Island County
32396,4370,98237,WA,Skagit County
32397,11,98238,WA,Skagit County
32398,7113,98239,WA,Island County
32399,3099,98240,WA,Whatcom County
32400,2041,98241,WA,Snohomish County
32401,472,98243,WA,San Juan County
32402,3108,98244,WA,Whatcom County
32403,3854,98245,WA,San Juan County
32404,10391,98247,WA,Whatcom County
32405,23163,98248,WA,Whatcom County
32406,4146,98249,WA,Island County
32407,7683,98250,WA,San Juan County
32408,4259,98251,WA,Snohomish County
32409,9459,98252,WA,Snohomish County
32410,1722,98253,WA,Island County
32411,137,98255,WA,Skagit County
32412,407,98256,WA,Snohomish County
32413,3828,98257,WA,Skagit County
32414,32370,98258,WA,Snohomish County
32415,5600,98260,WA,Island County
32416,2595,98261,WA,San Juan County
32417,951,98262,WA,Whatcom County
32418,86,98263,WA,Skagit County
32419,19932,98264,WA,Whatcom County
32420,3566,98266,WA,Whatcom County
32421,448,98267,WA,Skagit County
32422,48987,98270,WA,Snohomish County
32423,28509,98271,WA,Snohomish County
32424,29539,98272,WA,Snohomish County
32425,29994,98273,WA,Skagit County
32426,17580,98274,WA,Skagit County
32427,20994,98275,WA,Snohomish County
32428,689,98276,WA,Whatcom County
32429,37932,98277,WA,Island County
32430,1628,98278,WA,Island County
32431,562,98279,WA,San Juan County
32432,456,98280,WA,San Juan County
32433,1203,98281,WA,Whatcom County
32434,15968,98282,WA,Island County
32435,328,98283,WA,Skagit County
32436,25940,98284,WA,Skagit County
32437,199,98286,WA,San Juan County
32438,155,98288,WA,King County
32439,34218,98290,WA,Snohomish County
32440,21766,98292,WA,Snohomish County
32441,6659,98294,WA,Snohomish County
32442,2727,98295,WA,Whatcom County
32443,29124,98296,WA,Snohomish County
32444,64,98297,WA,San Juan County
32445,1150,98303,WA,Pierce County
32446,602,98304,WA,Pierce County
32447,328,98305,WA,Clallam County
32448,20499,98310,WA,Kitsap County
32449,27750,98311,WA,Kitsap County
32450,31524,98312,WA,Kitsap County
32451,2521,98314,WA,Kitsap County
32452,6046,98315,WA,Kitsap County
32453,1211,98320,WA,Jefferson County
32454,15144,98321,WA,Pierce County
32455,760,98323,WA,Pierce County
32456,1625,98325,WA,Jefferson County
32457,679,98326,WA,Clallam County
32458,9285,98327,WA,Pierce County
32459,9300,98328,WA,Pierce County
32460,10682,98329,WA,Pierce County
32461,104,98330,WA,Pierce County
32462,6382,98331,WA,Clallam County
32463,17208,98332,WA,Pierce County
32464,3829,98333,WA,Pierce County
32465,25830,98335,WA,Pierce County
32466,875,98336,WA,Lewis County
32467,6765,98337,WA,Kitsap County
32468,26856,98338,WA,Pierce County
32469,3197,98339,WA,Jefferson County
32470,3126,98340,WA,Kitsap County
32471,1422,98342,WA,Kitsap County
32472,442,98345,WA,Kitsap County
32473,10016,98346,WA,Kitsap County
32474,4509,98349,WA,Pierce County
32475,433,98350,WA,Clallam County
32476,940,98351,WA,Pierce County
32477,29,98353,WA,Kitsap County
32478,7128,98354,WA,Pierce County
32479,638,98355,WA,Lewis County
32480,2173,98356,WA,Lewis County
32481,1608,98357,WA,Clallam County
32482,1152,98358,WA,Jefferson County
32483,4479,98359,WA,Kitsap County
32484,12944,98360,WA,Pierce County
32485,982,98361,WA,Lewis County
32486,23026,98362,WA,Clallam County
32487,14210,98363,WA,Clallam County
32488,137,98364,WA,Kitsap County
32489,4501,98365,WA,Jefferson County
32490,32916,98366,WA,Kitsap County
32491,28520,98367,WA,Kitsap County
32492,15478,98368,WA,Jefferson County
32493,29480,98370,WA,Kitsap County
32494,20409,98371,WA,Pierce County
32495,24849,98372,WA,Pierce County
32496,22885,98373,WA,Pierce County
32497,38927,98374,WA,Pierce County
32498,29732,98375,WA,Pierce County
32499,1668,98376,WA,Jefferson County
32500,1690,98377,WA,Lewis County
32501,4835,98380,WA,Kitsap County
32502,350,98381,WA,Clallam County
32503,27454,98382,WA,Clallam County
32504,20319,98383,WA,Kitsap County
32505,303,98385,WA,Pierce County
32506,45428,98387,WA,Pierce County
32507,6556,98388,WA,Pierce County
32508,10822,98390,WA,Pierce County
32509,48861,98391,WA,Pierce County
32510,3086,98392,WA,Kitsap County
32511,1219,98394,WA,Pierce County
32512,589,98396,WA,Pierce County
32513,6023,98402,WA,Pierce County
32514,7758,98403,WA,Pierce County
32515,34119,98404,WA,Pierce County
32516,24125,98405,WA,Pierce County
32517,23034,98406,WA,Pierce County
32518,21347,98407,WA,Pierce County
32519,19585,98408,WA,Pierce County
32520,23411,98409,WA,Pierce County
